2021-09-22 14:41:02.991858+00:00,{'SPY': 0.31466788, 'SPXS': 0.6851703},97507.6
2021-09-22 14:42:02.978761+00:00,{'SPY': 0.74394256, 'SPXS': 0.25527418},97459.04
2021-09-22 14:43:03.104631+00:00,{'SPY': 0.05557142, 'SPXS': 0.94441485},97436.83
2021-09-22 14:44:02.929085+00:00,{'SPY': 0.96505463, 'SPXS': 0.032856375},97395.9
2021-09-22 14:45:03.043846+00:00,{'SPY': 0.7981165, 'SPXS': 0.20128141},97352.48
2021-09-22 14:46:02.880304+00:00,{'SPY': 0.25604624, 'SPXS': 0.74387467},97335.69
2021-09-22 14:47:03.035930+00:00,{'SPY': 0.11775472, 'SPXS': 0.8822283},97400.49
2021-09-22 14:48:02.947380+00:00,{'SPY': 0.93099517, 'SPXS': 0.068745054},97391.72
2021-09-22 14:49:02.938568+00:00,{'SPY': 0.9546033, 'SPXS': 0.044527862},97411.44
2021-09-22 14:50:03.275054+00:00,{'SPY': 0.934063, 'SPXS': 0.0025758485},97434.07
2021-09-22 14:51:02.865411+00:00,{'SPY': 0.50625354, 'SPXS': 0.0014670634},97459.8
2021-09-22 14:52:02.988830+00:00,{'SPY': 0.027347174, 'SPXS': 0.972644},97406.19
2021-09-22 14:53:02.995621+00:00,{'SPY': 0.9848877, 'SPXS': 0.012856289},97318.77
2021-09-22 14:54:03.162185+00:00,{'SPY': 0.97987396, 'SPXS': 0.012158486},97305.85
2021-09-22 14:55:02.984211+00:00,{'SPY': 0.9614417, 'SPXS': 0.010162361},97305.28
2021-09-22 14:56:03.131238+00:00,{'SPY': 0.9107913, 'SPXS': 0.0065506836},97344.59
2021-09-22 14:57:03.176544+00:00,{'SPY': 0.9181346, 'SPXS': 0.017205464},97358.79
2021-09-22 14:58:02.973307+00:00,{'SPY': 0.9367353, 'SPXS': 0.040239695},97358.79
2021-09-22 14:59:02.821733+00:00,{'SPY': 0.9371914, 'SPXS': 0.014274839},97399.51
2021-09-22 15:00:03.907751+00:00,{'SPY': 0.7729945, 'SPXS': 0.22565746},97400.09
2021-09-22 15:01:02.924586+00:00,{'SPY': 0.95405406, 'SPXS': 0.020188134},97406.15
2021-09-22 15:02:02.992361+00:00,{'SPY': 0.7973838, 'SPXS': 0.20051908},97402.15
2021-09-22 15:03:03.153594+00:00,{'SPY': 0.8951704, 'SPXS': 0.1019988},97398.65
2021-09-22 15:04:03.071449+00:00,{'SPY': 0.96042436, 'SPXS': 0.02701272},97393.5
2021-09-22 15:05:03.103687+00:00,{'SPY': 0.2764706, 'SPXS': 0.7234817},97375.88
2021-09-22 15:06:02.980776+00:00,{'SPY': 0.9543743, 'SPXS': 0.010612247},97321.68
2021-09-22 15:07:03.139075+00:00,{'SPY': 0.88763356, 'SPXS': 0.10793754},97325.77
2021-09-22 15:08:02.978319+00:00,{'SPY': 0.74429166, 'SPXS': 0.25433728},97321.81
2021-09-22 15:09:02.939878+00:00,{'SPY': 0.42412844, 'SPXS': 0.5757266},97316.19
2021-09-22 15:10:03.262021+00:00,{'SPY': 0.82770854, 'SPXS': 0.17165919},97324
2021-09-22 15:11:03.031224+00:00,{'SPY': 0.7878965, 'SPXS': 0.21181716},97310.02
2021-09-22 15:12:03.111535+00:00,{'SPY': 0.97480226, 'SPXS': 0.01656658},97302.38
2021-09-22 15:13:02.884358+00:00,{'SPY': 0.9019572, 'SPXS': 0.0059110625},97321.08
2021-09-22 15:14:03.046250+00:00,{'SPY': 0.91118395, 'SPXS': 0.08222582},97318.45
2021-09-22 15:15:02.977383+00:00,{'SPY': 0.86479527, 'SPXS': 0.13151719},97316.43
2021-09-22 15:16:02.982921+00:00,{'SPY': 0.79475516, 'SPXS': 0.2033041},97318.15
2021-09-22 15:17:03.043092+00:00,{'SPY': 0.63679606, 'SPXS': 0.0027914157},97325.41
2021-09-22 15:18:03.260608+00:00,{'SPY': 0.9225828, 'SPXS': 0.052966677},97323.35
2021-09-22 15:19:03.265312+00:00,{'SPY': 0.8659301, 'SPXS': 0.1224721},97327.03
2021-09-22 15:20:03.208097+00:00,{'SPY': 0.6422411, 'SPXS': 0.3564452},97327.3
2021-09-22 15:21:03.133339+00:00,{'SPY': 0.89514285, 'SPXS': 0.017912569},97317.17
2021-09-22 15:22:03.071773+00:00,{'SPY': 0.14124468, 'SPXS': 0.8586893},97301.27
2021-09-22 15:23:02.912794+00:00,{'SPY': 0.7643343, 'SPXS': 0.23504496},97261.83
2021-09-22 15:24:03.092181+00:00,{'SPY': 0.6005703, 'SPXS': 0.3992342},97279.35
2021-09-22 15:25:03.198311+00:00,{'SPY': 0.9670298, 'SPXS': 0.02666062},97279.35
2021-09-22 15:26:03.003188+00:00,{'SPY': 0.09918063, 'SPXS': 0.9008054},97256.62
2021-09-22 15:27:03.200272+00:00,{'SPY': 0.81684124, 'SPXS': 0.18295377},97258.66
2021-09-22 15:28:02.940027+00:00,{'SPY': 0.945079, 'SPXS': 0.05191805},97219.16
2021-09-22 15:29:03.046255+00:00,{'SPY': 0.9470708, 'SPXS': 0.015725149},97225.21
2021-09-22 15:30:03.285761+00:00,{'SPY': 0.3188643, 'SPXS': 0.6808696},97225.7
2021-09-22 15:31:03.168401+00:00,{'SPY': 0.7787909, 'SPXS': 0.0034720353},97037.7
2021-09-22 15:32:02.926821+00:00,{'SPY': 0.38485482, 'SPXS': 0.6146677},97021.52
2021-09-22 15:33:03.167987+00:00,{'SPY': 0.94403946, 'SPXS': 0.027047765},96951.72
2021-09-22 15:34:02.985067+00:00,{'SPY': 0.6488187, 'SPXS': 0.35022992},96939.58
2021-09-22 15:35:03.324626+00:00,{'SPY': 0.9098031, 'SPXS': 0.0832955},96924.04
2021-09-22 15:36:02.843814+00:00,{'SPY': 0.7288663, 'SPXS': 0.00623548},96942.16
2021-09-22 15:37:03.035348+00:00,{'SPY': 0.87262094, 'SPXS': 0.107119694},96940.89
2021-09-22 15:38:03.150732+00:00,{'SPY': 0.8945039, 'SPXS': 0.08238813},96935.13
2021-09-22 15:39:03.044261+00:00,{'SPY': 0.8676593, 'SPXS': 0.022463288},96949.19
2021-09-22 15:40:03.063674+00:00,{'SPY': 0.81334317, 'SPXS': 0.17974013},96945.35
2021-09-22 15:41:02.944648+00:00,{'SPY': 0.79457337, 'SPXS': 0.015412157},96941.19
2021-09-22 15:42:03.248241+00:00,{'SPY': 0.9015353, 'SPXS': 0.07546119},96930.02
2021-09-22 15:43:03.023882+00:00,{'SPY': 0.6152743, 'SPXS': 0.0041554724},96943.22
2021-09-22 15:44:03.158592+00:00,{'SPY': 0.83211774, 'SPXS': 0.02111954},96951.38
2021-09-22 15:45:03.103330+00:00,{'SPY': 0.8738301, 'SPXS': 0.042249072},96965.99
2021-09-22 15:46:03.147764+00:00,{'SPY': 0.8614574, 'SPXS': 0.08093195},96979.63
2021-09-22 15:47:03.005568+00:00,{'SPY': 0.8106235, 'SPXS': 0.04508813},96985.55
2021-09-22 15:48:03.187799+00:00,{'SPY': 0.053728703, 'SPXS': 0.94623816},96957.86
2021-09-22 15:49:03.083350+00:00,{'SPY': 0.8323184, 'SPXS': 0.16703974},96957.62
2021-09-22 15:50:03.267805+00:00,{'SPY': 0.9361864, 'SPXS': 0.06160367},96919.18
2021-09-22 15:51:03.066043+00:00,{'SPY': 0.19920182, 'SPXS': 0.8007741},96972.48
2021-09-22 15:52:03.132117+00:00,{'SPY': 0.042386454, 'SPXS': 0.957612},97070.11
2021-09-22 15:53:03.073262+00:00,{'SPY': 0.7701746, 'SPXS': 0.22982256},97187.4
2021-09-22 15:54:03.278616+00:00,{'SPY': 0.99691707, 'SPXS': 0.0025488345},97201.65
2021-09-22 15:55:03.252656+00:00,{'SPY': 0.95635223, 'SPXS': 0.04359873},97162.98
2021-09-22 15:56:03.012454+00:00,{'SPY': 0.9911202, 'SPXS': 0.0030995095},97199.66
2021-09-22 15:57:03.273234+00:00,{'SPY': 0.96978927, 'SPXS': 0.02435533},97221.67
2021-09-22 15:58:03.023550+00:00,{'SPY': 0.5249501, 'SPXS': 0.47488472},97190.5
2021-09-22 15:59:03.132877+00:00,{'SPY': 0.8956176, 'SPXS': 0.004603792},97128.65
2021-09-22 16:00:03.573049+00:00,{'SPY': 0.13133934, 'SPXS': 0.8685994},97136.2
2021-09-22 16:01:02.788560+00:00,{'SPY': 0.30642772, 'SPXS': 0.6935591},97168.22
2021-09-22 16:02:03.001722+00:00,{'SPY': 0.89863664, 'SPXS': 0.101258375},97224.78
2021-09-22 16:03:03.095570+00:00,{'SPY': 0.83474594, 'SPXS': 0.16513433},97196.22
2021-09-22 16:04:03.189263+00:00,{'SPY': 0.93999285, 'SPXS': 0.001969714},97205.51
2021-09-22 16:05:03.058919+00:00,{'SPY': 0.34493253, 'SPXS': 0.65492314},97179.61
2021-09-22 16:06:03.005762+00:00,{'SPY': 0.9635833, 'SPXS': 0.022424053},97102.82
2021-09-22 16:07:03.125106+00:00,{'SPY': 0.68457544, 'SPXS': 0.31461108},97070.76
2021-09-22 16:08:03.372235+00:00,{'SPY': 0.12000049, 'SPXS': 0.87997806},97047.29
2021-09-22 16:09:03.128105+00:00,{'SPY': 0.5096032, 'SPXS': 0.490371},97068.83
2021-09-22 16:10:03.132706+00:00,{'SPY': 0.9625146, 'SPXS': 0.036971476},97067.71
2021-09-22 16:11:02.769124+00:00,{'SPY': 0.9639253, 'SPXS': 0.034519278},97065.55
2021-09-22 16:12:03.252728+00:00,{'SPY': 0.9705412, 'SPXS': 0.009787368},97072.51
2021-09-22 16:13:02.958854+00:00,{'SPY': 0.4550235, 'SPXS': 0.54469043},97060.11
2021-09-22 16:14:03.091618+00:00,{'SPY': 0.7992032, 'SPXS': 0.19975601},97036.45
2021-09-22 16:15:03.199107+00:00,{'SPY': 0.67129046, 'SPXS': 0.32825235},97041.82
2021-09-22 16:16:03.029909+00:00,{'SPY': 0.3932983, 'SPXS': 0.6065634},97018.6
2021-09-22 16:17:03.020210+00:00,{'SPY': 0.21715908, 'SPXS': 0.7827632},97038.32
2021-09-22 16:18:02.967811+00:00,{'SPY': 0.7168184, 'SPXS': 0.2827903},97031.48
2021-09-22 16:19:03.092984+00:00,{'SPY': 0.94793916, 'SPXS': 0.04713776},97028.81
2021-09-22 16:20:03.105776+00:00,{'SPY': 0.3083359, 'SPXS': 0.6915385},97013.69
2021-09-22 16:21:03.133794+00:00,{'SPY': 0.6938288, 'SPXS': 0.00065859285},96963.31
2021-09-22 16:22:03.105830+00:00,{'SPY': 0.7766293, 'SPXS': 0.005458517},96942.26
2021-09-22 16:23:03.088156+00:00,{'SPY': 0.9317307, 'SPXS': 0.027731897},96949.28
2021-09-22 16:24:03.313608+00:00,{'SPY': 0.78535134, 'SPXS': 0.21302359},96944.11
2021-09-22 16:25:03.209749+00:00,{'SPY': 0.6008231, 'SPXS': 0.39846903},96927.17
2021-09-22 16:26:03.198215+00:00,{'SPY': 0.9393448, 'SPXS': 0.047233112},96914.11
2021-09-22 16:27:03.041788+00:00,{'SPY': 0.33288124, 'SPXS': 0.6667885},96903.8
2021-09-22 16:28:03.179309+00:00,{'SPY': 0.6407156, 'SPXS': 0.0016185612},96879.24
2021-09-22 16:29:03.243791+00:00,{'SPY': 0.8874561, 'SPXS': 0.015566362},96843.85
2021-09-22 16:30:03.991430+00:00,{'SPY': 0.9523001, 'SPXS': 0.032913342},96872.57
2021-09-22 16:31:03.229181+00:00,{'SPY': 0.8469843, 'SPXS': 0.15126473},96868.42
2021-09-22 16:32:03.181650+00:00,{'SPY': 0.91164184, 'SPXS': 0.015764862},96876.8
2021-09-22 16:33:03.237647+00:00,{'SPY': 0.89019567, 'SPXS': 0.094356254},96864.05
2021-09-22 16:34:02.842076+00:00,{'SPY': 0.9161502, 'SPXS': 0.061911542},96860.82
2021-09-22 16:35:03.168477+00:00,{'SPY': 0.7019387, 'SPXS': 0.29633906},96858.97
2021-09-22 16:36:03.064338+00:00,{'SPY': 0.9447952, 'SPXS': 0.033397093},96856.65
2021-09-22 16:37:02.952480+00:00,{'SPY': 0.8686552, 'SPXS': 0.1262161},96840.97
2021-09-22 16:38:03.151547+00:00,{'SPY': 0.9234625, 'SPXS': 0.025854131},96840.97
2021-09-22 16:39:03.070742+00:00,{'SPY': 0.09379232, 'SPXS': 0.90613794},96823.47
2021-09-22 16:40:03.144004+00:00,{'SPY': 0.9200907, 'SPXS': 0.07471789},96824.63
2021-09-22 16:41:02.947494+00:00,{'SPY': 0.93359214, 'SPXS': 0.054930348},96783.25
2021-09-22 16:42:03.190748+00:00,{'SPY': 0.14427958, 'SPXS': 0.85565704},96763.52
2021-09-22 16:43:03.091537+00:00,{'SPY': 0.30624664, 'SPXS': 0.6937046},96763.73
2021-09-22 16:44:03.274500+00:00,{'SPY': 0.7960587, 'SPXS': 0.20380782},96762.99
2021-09-22 16:45:03.111322+00:00,{'SPY': 0.83183384, 'SPXS': 0.16793856},96776.28
2021-09-22 16:46:03.018985+00:00,{'SPY': 0.847705, 'SPXS': 0.0009962919},96778.07
2021-09-22 16:47:03.043649+00:00,{'SPY': 0.9484504, 'SPXS': 0.0161797},96763.24
2021-09-22 16:48:03.130240+00:00,{'SPY': 0.80586344, 'SPXS': 0.1913257},96747.23
2021-09-22 16:49:03.194940+00:00,{'SPY': 0.88663113, 'SPXS': 0.10741894},96747.06
2021-09-22 16:50:03.169452+00:00,{'SPY': 0.10321211, 'SPXS': 0.8967393},96732.52
2021-09-22 16:51:03.163498+00:00,{'SPY': 0.8197391, 'SPXS': 0.1793823},96655.55
2021-09-22 16:52:03.024081+00:00,{'SPY': 0.15878461, 'SPXS': 0.8411211},96648.7
2021-09-22 16:53:03.174000+00:00,{'SPY': 0.21777979, 'SPXS': 0.7821528},96726.91
2021-09-22 16:54:03.164122+00:00,{'SPY': 0.3487585, 'SPXS': 0.65117306},96721.28
2021-09-22 16:55:02.955262+00:00,{'SPY': 0.34943113, 'SPXS': 0.6505552},96822.88
2021-09-22 16:56:03.053689+00:00,{'SPY': 0.960388, 'SPXS': 0.039428785},96797.69
2021-09-22 16:57:03.126777+00:00,{'SPY': 0.52145666, 'SPXS': 0.47851637},96725.71
2021-09-22 16:58:03.000945+00:00,{'SPY': 0.86107314, 'SPXS': 0.1387628},96769.27
2021-09-22 16:59:03.141859+00:00,{'SPY': 0.8939475, 'SPXS': 0.0006031234},96753.8
2021-09-22 17:00:03.878777+00:00,{'SPY': 0.9642236, 'SPXS': 0.01499459},96751.62
2021-09-22 17:01:02.932714+00:00,{'SPY': 0.8815291, 'SPXS': 0.11419716},96758.01
2021-09-22 17:02:03.155988+00:00,{'SPY': 0.15837339, 'SPXS': 0.84155643},96746.66
2021-09-22 17:03:03.136105+00:00,{'SPY': 0.21830244, 'SPXS': 0.7816786},96779.33
2021-09-22 17:04:03.092591+00:00,{'SPY': 0.7201853, 'SPXS': 0.27974918},96809.92
2021-09-22 17:05:03.292581+00:00,{'SPY': 0.81583947, 'SPXS': 0.18405409},96795.33
2021-09-22 17:06:03.255821+00:00,{'SPY': 0.8462996, 'SPXS': 0.15349576},96779.35
2021-09-22 17:07:03.244327+00:00,{'SPY': 0.7427436, 'SPXS': 0.25715223},96787.29
2021-09-22 17:08:03.359308+00:00,{'SPY': 0.98472124, 'SPXS': 0.0020918353},96766.7
2021-09-22 17:09:03.059769+00:00,{'SPY': 0.829148, 'SPXS': 0.17033821},96744.87
2021-09-22 17:10:03.182544+00:00,{'SPY': 0.5936777, 'SPXS': 0.40625176},96739.67
2021-09-22 17:11:03.367483+00:00,{'SPY': 0.861546, 'SPXS': 0.13833055},96752.31
2021-09-22 17:12:03.030526+00:00,{'SPY': 0.98351085, 'SPXS': 0.015186258},96737.37
2021-09-22 17:13:03.130156+00:00,{'SPY': 0.96786326, 'SPXS': 0.030366238},96722.59
2021-09-22 17:14:03.152531+00:00,{'SPY': 0.8657956, 'SPXS': 0.13303445},96721.35
2021-09-22 17:15:03.033596+00:00,{'SPY': 0.37804627, 'SPXS': 0.6217939},96712.14
2021-09-22 17:16:03.205151+00:00,{'SPY': 0.45660248, 'SPXS': 0.5432918},96712.13
2021-09-22 17:17:03.010824+00:00,{'SPY': 0.7071829, 'SPXS': 0.2926925},96731.09
2021-09-22 17:18:03.300250+00:00,{'SPY': 0.9858719, 'SPXS': 0.004058351},96726.76
2021-09-22 17:19:02.949921+00:00,{'SPY': 0.93833053, 'SPXS': 0.0020852075},96756.52
2021-09-22 17:20:03.259114+00:00,{'SPY': 0.26635653, 'SPXS': 0.73361236},96724.05
2021-09-22 17:21:03.146044+00:00,{'SPY': 0.956316, 'SPXS': 0.042682208},96662.3
2021-09-22 17:22:03.093840+00:00,{'SPY': 0.81709266, 'SPXS': 0.0014974447},96683.39
2021-09-22 17:23:03.109293+00:00,{'SPY': 0.9204776, 'SPXS': 0.07134471},96667.64
2021-09-22 17:24:02.931958+00:00,{'SPY': 0.91949856, 'SPXS': 0.011141817},96676.68
2021-09-22 17:25:03.241630+00:00,{'SPY': 0.30634826, 'SPXS': 0.69325316},96663.89
2021-09-22 17:26:02.980295+00:00,{'SPY': 0.93389136, 'SPXS': 0.010305573},96578.03
2021-09-22 17:27:03.316903+00:00,{'SPY': 0.9426934, 'SPXS': 0.031552922},96598.07
2021-09-22 17:28:03.049488+00:00,{'SPY': 0.48207608, 'SPXS': 0.5176464},96597.07
